"codigo_produto,""descricao"",""um"",""qtde_cx"",""tipo"",""ficha_tecnica"",""estoque"",""preco"",""preco_promocional"",""oc"",""data_entrega"",""qtde_oc"",""prioriza_cd"",""qtde_venda"""
35,* CHAVE COMBINADA 2000 8MM CROMO VANADIO BELZER,PC,1.00,FERRAMENTAS,Chave combinada 2000  8mm vanad.crv Belzer  - 302003BBR/302003B - BELZER,9.00,26.99,0.00,,,0,N,3
"86,* ASSENTO CONVENCIONAL BRANCO 7601 CENSI,PC,1.00,BANHEIRO E COZINHA,""Assento Convencional Branco - 7601 "
- CENSI Dados Gerais 
- Possui proteção contra raios UV; 
- Possui proteção bactericida; 
- Superfície polida, fácil limpeza; 
- Parafusos de fixação em aço inox com regulagem excêntrica; 
- Modelo de assento não possui sistema Soft Close; 
- Disponível na cor branca. Dados Técnicos 
-
Produzido em plástico de engenharia polipropileno (PP); 
- Embalagem: caixa. Compatível com os modelos: Marca: Celite* 
- Modelos: Azálea, Clássica e Saveiro; Marca: Deca* 
- Modelos: Marajó, Targa e Ravena; Marca: Fiori* 
- Modelo: Fiori (370 mm); Marca: Hervy* 
- Modelo: Colonial; Marca: Icasa* 
- Modelos: Sabará e Diamantina; Marca: Ideal Standard* 
- Modelos: Carina e Avalon; Marca: Incepa* 
- Modelos: Fiore e Flamengo; Marca: Luzarte* 
- Modelos: Lisboa e Porto; Marca: Santa Clara* 
- Modelos: Araxá e Ajax; Marca: Elisabeth* 
- Modelo: Jade. 
"* Imagens Meramente ilustrativas"",1.00,152.09,0.00,,,0,N,0"
"121,GRAMPEADOR PINADOR ELETRICO GPE916 127V,PC,,FERRAMENTAS,""Grampeador Pinador Elétrico GPE 916 127 Volts - 6001916127 - VONDER"

Descrição:
Proporciona maior agilidade nos processos de fixação

Cacacterísticas:
- Possui empunhadura com cobertura emborrachada que confere maior conforto ao operador
- Conta, ainda, com amortecedor de borracha que evita marcações nas peças e sistema de segurança que só permite o acionamento do grampeador / pinador quando pressionado à peça, evitando disparos involuntários, além de botão que ajusta a profundidade do grampo / pino.
- Indicado para estofarias, marcenarias, artesanato, madeiras macias, entre outros. Utilizar somente grampos tipo 600 VONDER de 16 mm e 19 mm de altura e pinos tipo F VONDER de 15 mm, 20 mm e 25 mm de altura
- Fator de trabalho: máximo de 20 grampeadas por minuto.

Detalhes Técnicos:
- Modelo:GPE 916
- Tensão (V):127 V~
- Frequência:60 Hz
"- Tipo e tamanho de pino indicado:Tipo """"F"""" de 15 mm, 20 mm e 25 mm"
- Largura do grampo indicado:5,7 mm
- Altura do grampo indicado:16 mm e 19 mm
- Espessura do grampo indicado:1,0 mm
- Espessura do pino:1,00 mm
- Capacidade aproximada de grampos/pinos:100 grampos / 100 pinos
- Índice de proteção (IP):IP20
- Segue norma:IEC 60745-1 e IEC 60745-2-16
- Massa aproximada (peso):1,6 kg

"* Imagens meramente ilustrtivas. "",5.00,613.49,0.00,,,0,N,1"
127,SACO LIXO BRILHUS 50L ALMOFADA C/10 BANCA,PC,,UTILIDADES DOMÉSTICAS,,11.00,8.74,0.00,,,0,N,27
"128,SACO LIXO BRILHUS 100L ALMOFADA C/5 BANCA,PC,,UTILIDADES DOMÉSTICAS,""Saco para Lixo Almofada 100 Litros 15 Unidades - BT2063 - BETTANIN "
Descrição do Produto: 
- Adequado para o lixo doméstico, condomínios e empresas.  - É econômico e possui fundo reforçado. 
- Marca: Bettanin - Brilhus. 
- Código: BT2063. - COr: Preto. 
- Capacidade: 100 Litros. - COnteúdo: 15 Unidades. - 75cm x 105cm. 
"* Imagens Meramente ilustrativas.  "",28.00,8.74,0.00,,,0,N,32"
"129,* PANO UMIDO WIPES ESFREBOM COZINHA C/20,PC,,JARDIM E LAZER,""Esfrebom Wipes Pano Umedecido para Cozinha - BT4660 - BETTANIN - Os Wipes Panos Umedecidos EsfreBom são panos prontos para uso e que atendem diferentes funções: limpar, perfumar, desinfetar, repelir a poeira ou desengordurar superfícies.  "
- A união perfeita da eficiência do líquido e a facilidade do pano em um só produto! - Os Wipes são práticos, fáceis de usar e garantem a sensação de limpeza e bem-estar. 
Informações Complementares: - COnteúdo: 20 Panos. 
-

Dimensões: 20 x 18 cm. - REferência: BT4660. 
- Fragrância: Citrus. - 3 em 1: Limpa, desengordura e perfuma. 
- Ação desengordurante que age instantaneamente. 
- Ideal para: fogão, pia, geladeira, coifa e eletrodomésticos em geral. 
- Seca rapidamente e não deixa manchas. - 20 x 18 cm. 
"* Imagens Meramente ilustrativas.  "",21.00,20.35,0.00,,,0,N,0"
138,BOTINA AMAR. IMBISEG NOBUCK PP N.44 MARROM,PA,,FERRAMENTAS,,4.00,199.90,0.00,138,2025-09-05,6.00,N,2
139,BOTINA AMAR. IMBISEG NOBUCK PP N.45 MARROM,PA,,FERRAMENTAS,,2.00,199.90,0.00,,,0,N,5
"151,""PARAFUSO AUTO BROCANTE CHATA PHILLIPS 4,2X13"",PC,100.00,FERRAGENS,,3627.00,0.21,0.00,,,0,N,58"
"154,""PARAFUSO AUTO BROCANTE CHATA PHILLIPS 4,8X50"",PC,100.00,FERRAGENS,,58.00,0.81,0.00,,,0,N,31"
"155,""PARAFUSO AUTO BROCANTE CHATA PHILLIPS 4,2X45"",PC,100.00,FERRAGENS,,629.00,0.60,0.00,,,0,N,19"
181,* ACAB.P/REG.C64 CR GAV/PR 1.1/4  A 1.1/2,PC,1.00,MATERIAL HIDRÁULICO,,4.00,3.26,0.00,,,0,N,0
"213,CHAVE COMBINADA 2000 50MM VANADIO CRV,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 50mm Vanadium CRV - 302031B - BELZER "
Descrição: 
- Esta chave combina a mesma medida para as bocas fixa e estrela 
- Fabricadas em aço cromo vanádio 
- Acabamento niquelado e cromado 
"- Perfil estriado com cantos arredondados nas chaves , que proporciona maior área de contato com o parafuso  "",5.00,434.99,0.00,,,0,N,1"
228,* FECHAD.BANHEIRO ED FAROCROMO ACETINADO,PC,,A DEFINIR,,171.00,6.50,0.00,,,0,N,0
234,* FECHAD.BANHEIRO ED PISACROMO ACETINADO,PC,,A DEFINIR,,106.00,5.99,0.00,,,0,N,0
277,* PORTA ESCOVA DE DENTE BLACK & DECKER,PC,,A DEFINIR,,17.00,0.82,0.00,,,0,N,0
290,* PORTA TOALHA BARRA 45 CM BLACK & DECKER,PC,,A DEFINIR,,103.00,4.81,0.00,,,0,N,1
298,* FECHAD.PASSAGEM ED LUCCACROMO ACETINADO,PC,,A DEFINIR,,254.00,5.46,0.00,,,0,N,1
"299,CHAVE COMBINADA 2000 3/4 VANADIUM CRV,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 3/4"""" Vanadium CRV - 302509B - BELZER "
Descrição: 
- Esta chave combina a mesma medida para as bocas fixa e estrela 
- Fabricadas em aço cromo vanádio 
- Acabamento niquelado e cromado 
"- Perfil estriado com cantos arredondados nas chaves , que proporciona maior área de contato com o parafuso"",20.00,48.99,0.00,,,0,N,3"
"302,* CHAVE COMBINADA 2000 25/32 VANAD. CRV,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 25/32"""" Vanadium CRV - 302510B - BELZER "
Descrição: 
- Esta chave combina a mesma medida para as bocas fixa e estrela 
- Fabricadas em aço cromo vanádio 
- Acabamento niquelado e cromado 
"- Perfil estriado com cantos arredondados nas chaves , que proporciona maior área de contato com o parafuso       "",36.00,33.77,0.00,,,0,N,0"
303,* FECHAD.PASSAGEM ED PISACROMO ACETINADO,PC,,A DEFINIR,,263.00,5.46,0.00,,,0,N,1
306,* PORTA TOALHA BARRA DUPLA 45 CM BLACK & D,PC,,A DEFINIR,,9.00,4.76,0.00,,,0,N,0
307,* FECHADURA INTERN.CAMERONMAC.BOLA NA,PC,,A DEFINIR,,6.00,7.78,0.00,,,0,N,1
315,* FECHADURA TUBULAR TUSTININTERNA NAC,PC,,A DEFINIR,,27.00,39.90,0.00,,,0,N,0
319,* HASTE LATAO 50 CM BLACK & DECKER,PC,,A DEFINIR,,29.00,0.70,0.00,,,0,N,0
"337,CHAVE COMBINADA 2000 1  VANADIUM CRV,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 1"""" Vanadium CRV - 302514B - BELZER "
Descrição: 
- Chave combinada com um lado boca e o outro estrela com as mesmas mediadas. 
"- Material: Cromo Vanádio"",18.00,84.99,0.00,,,0,N,0"
340,* MISTUR.LAVATORIO PAREDE C70 1/2 VOLTA,PC,,BANHEIRO E COZINHA,,1.00,30.51,0.00,,,0,N,0
"345,CHAVE COMBINADA 2000 1.1/16 VANADIUM,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 1.1/16"""" Vanadium CRV - 302515B - BELZER "
- Chave combinada com um lado boca e o outro estrela com as mesmas mediadas. 
"- Material: Cromo Vanádio"",8.00,118.99,0.00,,,0,N,1"
"353,* CHAVE COMBINADA 2000 1.1/8 VANADIUM,PC,1.00,FERRAMENTAS,""Chave Combinada 2000 1.1/8"""" Vanadium CRV - 302516B - BELZER "
- Chave combinada com um lado boca e o outro estrela com as mesmas mediadas. 
"- Material: Cromo Vanádio "",11.00,119.74,0.00,,,0,N,0"
380,* CABIDE DUPLO BLACK & DECKER,PC,,A DEFINIR,,5.00,0.71,0.00,,,0,N,6
"388,SERRA ESQUADRIA 12  220V 1650W MAKITA,PC,1.00,FERRAMENTAS,""Serra de Esquadria 12"""" 1650W 220V "
- LS1221 - MAKITA    
Especificações ténicas:  
- Para trabalhos pesados de corte, com base robusta de 4 pontos. - 9 pontos de parada nos ângulos mais utilizados. - COrtes em ângulo de até 45º graus à esquerda. 
- Potência : 1.650W 
- Rotações por min.: 4.000 
- Capacidade de corte - 0 graus : 98 x 153mm - 45 graus : 70 x 149 mm 
- Diâmetro da lâmina : 305 mm 
- 
Dimensões (C x L x A): 674 x 610 x 607mm 
- Peso : 16,5kg 
"- Cabo de energia : 2,5m"",2.00,4079.99,0.00,,,0,N,0"
422,NUMERO RESIDENCIAL 7 ACO INOX POLIDO 150MM,PC,,FERRAGENS,,32.00,21.34,0.00,,,0,N,2
423,NUMERO RESIDENCIAL 8 ACO INOX POLIDO 150MM,PC,,FERRAGENS,,26.00,21.34,0.00,,,0,N,3
425,NUMERO RESIDENCIAL 4 ACO INOX POLIDO 150MM,PC,,FERRAGENS,,3.00,21.34,0.00,,,0,N,1
427,NUMERO RESIDENCIAL 3 ACO INOX POLIDO150MM,PC,,FERRAGENS,,14.00,21.34,0.00,,,0,N,0
439,* CJ DE CONVERSOR BASEF/GEO,PC,,A DEFINIR,,38.00,5.00,0.00,,,0,N,0
468,* DUCHA DE LATAO,PC,,A DEFINIR,,19.00,6.45,0.00,,,0,N,3
"469,* CJ.2 INTERR.PARALELO+TOM.2P+T NBR 20A TR,CJ,1.00,MATERIAIS ELÉTRICOS,""Conjunto Montado Tablet 2 Interruptores Paralelos 10A + Tomada 2P+T NBR 20A 250V - 57240/075 - TRAMONTINA"
Descrição 1. Conjunto 2 interruptores paralelos 10A 250V + tomada NBR 14136 20A-250V 4X2 TABLET, placa e tampão
Produzidos em termoplástico de engenharia alto brilho que não retém poeira, módulos
Produzidos em termoplástico de engenharia alto brilho com componentes em metal.2. Acompanha parafusos.3. Disponível em embalagem flow-pack.4. Tampão montado na placa.
Orientações GeraisA instalação e segurança: é importante que o produto seja instalado por profissional habilitado. Antes de instalar, desligue a energia elétrica.
Benefícios do Produto1. Fabricados em termoplástico de engenharia com acabamento brilho, que não retém poeira, unindo qualidade e praticidade.2. Placa na cor branca e módulos largos, anti-chama, em duas versões de cores: branco e grafite.3. Parafusos de fixação não aparentes.4. Furo oblongo para facilitar a fixação e a regulagem da placa à parede.5. Sistema modular: placa com suporte incorporado.
-

Dimensões:123 x 82 x 40 mm
- Peso: 80g
- Peso com embalagem: 90g
"* Imagens Meramente ilustrativas"",1.00,33.70,0.00,,,0,N,1"
"478,JOGO FRESAS P/TUPIA 12 PECAS,JG,,FERRAMENTAS,""Jogo de Fresas para Tupia com 12 Peças - 7894 - BRASFORT"

Descrição:
O jogo de fresas para Tupia Manual é indicado para trabalhos em madeira, podendo ser usado para: cortar, aparar, entalhar, furar e nivelar, a variedade dos tamanhos e especificidades proporciona uma melhor forma de realizar os trabalhos.

Especificações:
- Diâmetro da haste 1/4″ (6,35 mm);
- Lâmina em Aço.

Medidas e modelos:
- Reta 6,35 mm
- Reta 12,7 mm
- Reta 15,9 mm
- Reta com Rolamento 12,7 mm
- Rabo de Andorinha 12,7 mm
- Meia Cana 22,2 mm
- Quebra Canto 22,3 mm
- Quebra Canto 28,6 mm
- Rasgo em U 12,57 mm
- Chanfro 32,0 mm
- Rasgo em V 12,7 mm
- Romana 25,3 mm

Itens inclusos:
- Acompanha estojo de madeira para transporte e acondicionamento das peças

"* Imagens meramente ilustrativas."",11.00,230.90,0.00,,,0,N,6"
501,* HELICE P/CAVADEIRA 6,PC,,A DEFINIR,,7.00,32.25,0.00,,,0,N,0
"507,TOMADA DESMONTAVEL BARRA C/4 TOMADAS DN1729,PC,1.00,MATERIAIS ELÉTRICOS,""Tomada Desmontável em Barra Com 4 Tomadas - DN1729 "
- DANEVA 
Especificações 
- Material: plástico - COr: grafite - REferência: 1729 
"* Imagens Meramente ilustrativas"",8.00,36.99,0.00,,,0,N,7"
"522,""FILTRO PONTO DE USO 9.3/4"""" CARBON BLOCK BRANCO"",PC,,BANHEIRO E COZINHA,""Filtro Acqua 230 Branco Carbon Block 9.3/4"""" - 1000-0031 - ACQUABIOS Sua água livre de impurezas! Produtos químicos podem estar presentes no abastecimento de água, assim como tubulações e tanques de água corroídos ou sujos podem trazer contaminações na água e prejudicar a sua saúde. A Linha de Ponto de Uso da Acquabios é muito prática, com modelos diferentes para diversas aplicações. Esta linha tem opções de filtros para instalações diretamente no ponto de água, sob bancada da pia ou outros."
 Características Técnicas: Máxima Eficiência para Decloração! 
- Para ser utilizado em qualquer ponto que necessite de água limpa, sem excesso de cloro e impurezas. 
"- Prepare alimentos e bebidas com muito """"Mais saúde para você e sua família""""! - O filtro Acqua 230 Branco é um filtro para Ponto de uso (POU), na cor branca, acompanhado de elemento filtrante em carbon block, fabricação exclusiva ACQUABIOS, em embalagem caixa. "
- Este filtro se caracteriza pela sua eficiência na remoção de partículas superiores a 5 micras, Máxima Eficiência na redução de cloro, odores e turbidez da água. 
- Para garantir a qualidade dos elementos filtrantes para decloração, contamos com uma moderna planta de fabricação de elementos com carvão ativado compactado 
- Carbon block 
- Seu elemento filtrante em carbon block possui acabamento de encaixe com vedações. 
- Modernas e versáteis, as carcaças da Acquabios se adaptam a diferentes reposições. Nossas tampas se adaptam a elementos filtrantes de encaixe ou rosca de ½’. 
- Eficiente, este equipamento é certificado pelo Inmetro, e possui um ano de garantia contra defeitos de fabricação. Indicações de Uso: Este equipamento é recomendado para instalação na pia diretamente no ponto de água, em torneiras de bancada sob a pia. Sua capacidade superior de vazão permite que você tenha água sempre filtrada também em pias de banheiros, chuveiros e em bebedouros.
 Características:  Vazão nominal - 180 L/H Pressão de operação - 19,6 a 392 Kpa Temperatura - 5º Rosca da tampa - 1/2” Compatível - REfil de encaixe ou rosca 1/2” Classe de retenção de partículas 
- Classe D Redução do cloro livre 
- Aplicável Vida útil do refil - 6.000 L* 
- A troca do elemento filtrante/Refil é recomendada a cada 06 meses – 1500 litros ou 6.000 dependendo do modelo ou quando houver redução do fluxo de água. 
- Este refil não é lavável. 
"* Imagens Meramente ilustrativas."",13.00,178.10,0.00,,,0,N,11"
"524,""REFIL PONTO DE USO CARBON BLOCK 9.3/4"""" ENCAIXE"",PC,1.00,BANHEIRO E COZINHA,""Refil Carbon Block Micra 9.3/4"""" Encaixe - 1003-0003 - ACQUABIOS Sua água livre de impurezas! Produtos químicos podem estar presentes no abastecimento de água, assim como tubulações e tanques de água corroídos ou sujos podem trazer contaminações na água e prejudicar a sua saúde. A Linha de Ponto de Uso da Acquabios é muito prática, com modelos diferentes para diversas aplicações. Esta linha tem opções de filtros para instalações diretamente no ponto de água, sob bancada da pia ou outros."
 Características Técnicas: 
- A linha de elementos filtrantes tipo Carbon block é fabricada com tecnologia exclusiva Acquabios. 
- Esta linha conta com uma moderna planta de fabricação de elementos filtrantes de carvão ativado natural e atóxico. 
- Em sua montagem são utilizadas duas camadas de não tecido, interno e externo para reter partículas suspensas na água. 
- Fabricado através de um rigoroso processo de inspeção de matérias-primas. - COrpo compactado em bloco com 100% de carvão ativado, possui eficiência máxima em decloração, retirada de odores e sabores da água. 
- Decloração Classe I, superior a 75% e certificado junto ao Inmetro. 
